time,speed,SRI
2020-02-27,38.0,0.06647673314339908
2020-02-28,38.0,0.08498445998445958
2020-02-29,38.0,0.08385133385133359
2020-03-01,38.0,0.019263144263144127
2020-03-02,38.0,0.0
2020-03-03,38.0,0.058941357328453625
2020-03-04,38.0,0.07870892548311859
2020-03-05,38.0,0.06647673314339908
2020-03-06,38.0,0.08498445998445958
2020-03-07,38.0,0.08385133385133359
2020-03-08,38.0,0.019263144263144127
2020-03-09,38.0,0.0
2020-03-10,38.0,0.058941357328453625
2020-03-11,38.0,0.07870892548311859
2020-03-12,38.0,0.06647673314339908
2020-03-13,38.0,0.08498445998445958
2020-03-14,38.0,0.08385133385133359
2020-03-15,38.0,0.019263144263144127
2020-03-16,38.0,0.0
2020-03-17,38.0,0.058941357328453625
2020-03-18,38.0,0.07870892548311859
2020-03-19,38.0,0.06647673314339908
2020-03-20,38.0,0.08498445998445958
2020-03-21,38.0,0.08385133385133359
2020-03-22,38.0,0.019263144263144127
2020-03-23,38.0,0.0
2020-03-24,38.0,0.058941357328453625
2020-03-25,38.0,0.07870892548311859
2020-03-26,38.0,0.06647673314339908
2020-03-27,38.0,0.08498445998445958
2020-03-28,38.0,0.08385133385133359
2020-03-29,38.0,0.019263144263144127
2020-03-30,38.0,0.0
2020-03-31,38.0,0.058941357328453625
2020-04-01,38.0,0.07870892548311859
2020-04-02,38.0,0.06647673314339908
2020-04-03,38.0,0.08498445998445958
2020-04-04,38.0,0.08385133385133359
2020-04-05,38.0,0.019263144263144127
2020-04-06,38.0,0.0
2020-04-07,38.0,0.058941357328453625
2020-04-08,38.0,0.07870892548311859
2020-04-09,38.0,0.06647673314339908
2020-04-10,38.0,0.08498445998445958
2020-04-11,38.0,0.08385133385133359
2020-04-12,38.0,0.019263144263144127
2020-04-13,38.0,0.0
2020-04-14,38.0,0.058941357328453625
2020-04-15,38.0,0.07870892548311859
2020-04-16,38.0,0.06647673314339908
2020-04-17,38.0,0.08498445998445958
2020-04-18,38.0,0.08385133385133359
2020-04-19,38.0,0.019263144263144127
2020-04-20,38.0,0.0
2020-04-21,38.0,0.058941357328453625
2020-04-22,38.0,0.07870892548311859
2020-04-23,38.0,0.06647673314339908
2020-04-24,38.0,0.08498445998445958
2020-04-25,38.0,0.08385133385133359
2020-04-26,38.0,0.019263144263144127
2020-04-27,38.0,0.0
2020-04-28,38.0,0.058941357328453625
2020-04-29,38.0,0.07870892548311859
2020-04-30,38.0,0.06647673314339908
2020-05-01,38.0,0.08498445998445958
2020-05-02,38.0,0.08385133385133359
2020-05-03,38.0,0.019263144263144127
2020-05-04,38.0,0.0
2020-05-05,38.0,0.058941357328453625
2020-05-06,38.0,0.07870892548311859
2020-05-07,38.0,0.06647673314339908
2020-05-08,38.0,0.08498445998445958
2020-05-09,38.0,0.08385133385133359
2020-05-10,38.0,0.019263144263144127
2020-05-11,38.0,0.0
2020-05-12,38.0,0.058941357328453625
2020-05-13,38.0,0.07870892548311859
2020-05-14,38.0,0.06647673314339908
2020-05-15,38.0,0.08498445998445958
2020-05-16,38.0,0.08385133385133359
2020-05-17,38.0,0.019263144263144127
2020-05-18,38.0,0.0
2020-05-19,38.0,0.058941357328453625
2020-05-20,38.0,0.07870892548311859
2020-05-21,38.0,0.06647673314339908
2020-05-22,38.0,0.08498445998445958
2020-05-23,38.0,0.08385133385133359
2020-05-24,38.0,0.019263144263144127
2020-05-25,38.0,0.0
2020-05-26,38.0,0.058941357328453625
2020-05-27,38.0,0.07870892548311859
2020-05-28,38.0,0.06647673314339908
2020-05-29,38.0,0.08498445998445958
2020-05-30,38.0,0.08385133385133359
2020-05-31,38.0,0.019263144263144127
2020-06-01,38.0,0.0
2020-06-02,38.0,0.058941357328453625
2020-06-03,38.0,0.07870892548311859
2020-06-04,38.0,0.06647673314339908
2020-06-05,38.0,0.08498445998445958
2020-06-06,38.0,0.08385133385133359
2020-06-07,38.0,0.019263144263144127
2020-06-08,38.0,0.0
2020-06-09,38.0,0.058941357328453625
2020-06-10,38.0,0.07870892548311859
2020-06-11,38.0,0.06647673314339908
2020-06-12,38.0,0.08498445998445958
2020-06-13,38.0,0.08385133385133359
2020-06-14,38.0,0.019263144263144127
2020-06-15,38.0,0.0
2020-06-16,38.0,0.058941357328453625
2020-06-17,38.0,0.07870892548311859
2020-06-18,38.0,0.06647673314339908
2020-06-19,38.0,0.08498445998445958
2020-06-20,38.0,0.08385133385133359
2020-06-21,38.0,0.019263144263144127
2020-06-22,38.0,0.0
2020-06-23,38.0,0.058941357328453625
2020-06-24,38.0,0.07870892548311859
2020-06-25,38.0,0.06647673314339908
2020-06-26,38.0,0.08498445998445958
2020-06-27,38.0,0.08385133385133359
2020-06-28,38.0,0.019263144263144127
2020-06-29,38.0,0.0
2020-06-30,38.0,0.058941357328453625
2020-07-01,38.0,0.07870892548311859
2020-07-02,38.0,0.06647673314339908
2020-07-03,38.0,0.08498445998445958
2020-07-04,38.0,0.08385133385133359
2020-07-05,38.0,0.019263144263144127
2020-07-06,38.0,0.0
2020-07-07,38.0,0.058941357328453625
2020-07-08,38.0,0.07870892548311859
2020-07-09,38.0,0.06647673314339908
2020-07-10,38.0,0.08498445998445958
2020-07-11,38.0,0.08385133385133359
2020-07-12,38.0,0.019263144263144127
2020-07-13,38.0,0.0
2020-07-14,38.0,0.058941357328453625
2020-07-15,38.0,0.07870892548311859
2020-07-16,38.0,0.06647673314339908
2020-07-17,38.0,0.08498445998445958
2020-07-18,38.0,0.08385133385133359
2020-07-19,38.0,0.019263144263144127
2020-07-20,38.0,0.0
2020-07-21,38.0,0.058941357328453625
2020-07-22,38.0,0.07870892548311859
2020-07-23,38.0,0.06647673314339908
2020-07-24,38.0,0.08498445998445958
2020-07-25,38.0,0.08385133385133359
2020-07-26,38.0,0.019263144263144127
2020-07-27,38.0,0.0
2020-07-28,38.0,0.058941357328453625
2020-07-29,38.0,0.07870892548311859
2020-07-30,38.0,0.06647673314339908
2020-07-31,38.0,0.08498445998445958
2020-08-01,38.0,0.08385133385133359
2020-08-02,38.0,0.019263144263144127
2020-08-03,38.0,0.0
2020-08-04,38.0,0.058941357328453625
2020-08-05,38.0,0.07870892548311859
2020-08-06,38.0,0.06647673314339908
2020-08-07,38.0,0.08498445998445958
2020-08-08,38.0,-0.4211991711991736
2020-08-09,38.0,-0.48578736078736195
2020-08-10,38.0,-0.5050505050505061
2020-08-11,33.0,3.0892443876314846
2020-08-12,38.0,-0.42634157956739305
2020-08-13,38.0,-0.43857377190711144
2020-08-14,38.0,-0.42006604506605205
2020-08-15,38.0,0.08385133385133359
2020-08-16,38.0,0.019263144263144127
2020-08-17,38.0,0.0
2020-08-18,38.0,0.058941357328453625
2020-08-19,38.0,0.07870892548311859
2020-08-20,38.0,0.06647673314339908
2020-08-21,38.0,0.08498445998445958
2020-08-22,38.0,0.08385133385133359
2020-08-23,38.0,0.019263144263144127
2020-08-24,38.0,0.0
2020-08-25,38.0,0.058941357328453625
2020-08-26,38.0,0.07870892548311859
2020-08-27,38.0,0.06647673314339908
2020-08-28,38.0,0.08498445998445958
2020-08-29,38.0,0.08385133385133359
2020-08-30,38.0,0.019263144263144127
2020-08-31,38.0,0.0
2020-09-01,38.0,0.058941357328453625
2020-09-02,38.0,0.07870892548311859
2020-09-03,38.0,0.06647673314339908
2020-09-04,38.0,0.08498445998445958
2020-09-05,38.0,0.08385133385133359
2020-09-06,38.0,0.019263144263144127
2020-09-07,38.0,0.0
2020-09-08,38.0,0.058941357328453625
2020-09-09,38.0,0.07870892548311859
2020-09-10,38.0,0.06647673314339908
2020-09-11,38.0,0.08498445998445958
2020-09-12,38.0,0.08385133385133359
2020-09-13,38.0,0.019263144263144127
2020-09-14,38.0,0.0
2020-09-15,38.0,0.058941357328453625
2020-09-16,38.0,0.07870892548311859
2020-09-17,38.0,0.06647673314339908
2020-09-18,38.0,0.08498445998445958
2020-09-19,38.0,0.08385133385133359
2020-09-20,38.0,0.019263144263144127
2020-09-21,38.0,0.0
2020-09-22,38.0,0.058941357328453625
2020-09-23,38.0,0.07870892548311859
2020-09-24,38.0,0.06647673314339908
2020-09-25,38.0,0.08498445998445958
2020-09-26,38.0,0.08385133385133359
2020-09-27,38.0,0.019263144263144127
2020-09-28,38.0,0.0
2020-09-29,38.0,0.058941357328453625
2020-09-30,38.0,0.07870892548311859
2020-10-01,38.0,0.06647673314339908
2020-10-02,38.0,0.08498445998445958
2020-10-03,38.0,0.08385133385133359
2020-10-04,38.0,0.019263144263144127
2020-10-05,38.0,0.0
2020-10-06,38.0,0.058941357328453625
2020-10-07,38.0,0.07870892548311859
2020-10-08,38.0,0.06647673314339908
2020-10-09,38.0,0.08498445998445958
2020-10-10,38.0,0.08385133385133359
2020-10-11,38.0,0.019263144263144127
2020-10-12,38.0,0.0
2020-10-13,38.0,0.058941357328453625
2020-10-14,38.0,0.07870892548311859
2020-10-15,38.0,0.06647673314339908
2020-10-16,38.0,0.08498445998445958
2020-10-17,38.0,0.08385133385133359
2020-10-18,38.0,0.019263144263144127
2020-10-19,38.0,0.0
2020-10-20,38.0,0.058941357328453625
2020-10-21,38.0,0.07870892548311859
2020-10-22,38.0,0.06647673314339908
2020-10-23,38.0,0.08498445998445958
2020-10-24,38.0,0.08385133385133359
2020-10-25,38.0,0.019263144263144127
2020-10-26,38.0,0.0
2020-10-27,38.0,0.058941357328453625
2020-10-28,38.0,0.07870892548311859
2020-10-29,38.0,0.06647673314339908
2020-10-30,38.0,0.08498445998445958
2020-10-31,38.0,0.08385133385133359
2020-11-01,38.0,0.019263144263144127
2020-11-02,38.0,0.0
2020-11-03,38.0,0.058941357328453625
2020-11-04,38.0,0.07870892548311859
2020-11-05,38.0,0.06647673314339908
2020-11-06,38.0,0.08498445998445958
2020-11-07,38.0,0.08385133385133359
2020-11-08,38.0,0.019263144263144127
2020-11-09,38.0,0.0
2020-11-10,38.0,0.058941357328453625
2020-11-11,38.0,0.07870892548311859
2020-11-12,38.0,0.06647673314339908
2020-11-13,38.0,0.08498445998445958
2020-11-14,38.0,0.08385133385133359
2020-11-15,38.0,0.019263144263144127
2020-11-16,38.0,0.0
2020-11-17,38.0,0.058941357328453625
2020-11-18,38.0,0.07870892548311859
2020-11-19,38.0,0.06647673314339908
2020-11-20,38.0,0.08498445998445958
2020-11-21,38.0,0.08385133385133359
2020-11-22,38.0,0.019263144263144127
2020-11-23,38.0,0.0
2020-11-24,38.0,0.058941357328453625
2020-11-25,38.0,0.07870892548311859
2020-11-26,38.0,0.06647673314339908
2020-11-27,38.0,0.08498445998445958
2020-11-28,38.0,0.08385133385133359
2020-11-29,38.0,0.019263144263144127
2020-11-30,38.0,0.0
2020-12-01,38.0,0.058941357328453625
2020-12-02,38.0,0.07870892548311859
2020-12-03,38.0,0.06647673314339908
2020-12-04,38.0,0.08498445998445958
2020-12-05,38.0,0.08385133385133359
2020-12-06,38.0,0.019263144263144127
2020-12-07,38.0,0.0
2020-12-08,38.0,0.058941357328453625
2020-12-09,38.0,0.07870892548311859
2020-12-10,38.0,0.06647673314339908
2020-12-11,38.0,0.08498445998445958
2020-12-12,38.0,0.08385133385133359
2020-12-13,38.0,0.019263144263144127
2020-12-14,38.0,0.0
2020-12-15,38.0,0.058941357328453625
2020-12-16,38.0,0.07870892548311859
2020-12-17,38.0,0.06647673314339908
2020-12-18,38.0,0.08498445998445958
2020-12-19,38.0,0.08385133385133359
2020-12-20,38.0,0.019263144263144127
2020-12-21,38.0,0.0
2020-12-22,38.0,0.058941357328453625
2020-12-23,38.0,0.07870892548311859
2020-12-24,38.0,0.06647673314339908
2020-12-25,38.0,0.08498445998445958
2020-12-26,38.0,0.08385133385133359
2020-12-27,38.0,0.019263144263144127
2020-12-28,38.0,0.0
2020-12-29,38.0,0.058941357328453625
2020-12-30,38.0,0.07870892548311859
2020-12-31,38.0,0.06647673314339908
2021-01-01,38.0,0.08498445998445958
2021-01-02,38.0,0.08385133385133359
2021-01-03,38.0,0.019263144263144127
2021-01-04,38.0,0.0
2021-01-05,38.0,0.058941357328453625
2021-01-06,38.0,0.07870892548311859
2021-01-07,38.0,0.06647673314339908
2021-01-08,38.0,0.08498445998445958
2021-01-09,38.0,0.08385133385133359
2021-01-10,38.0,0.019263144263144127
2021-01-11,38.0,0.0
2021-01-12,38.0,0.058941357328453625
2021-01-13,38.0,0.07870892548311859
2021-01-14,38.0,0.06647673314339908
2021-01-15,38.0,0.08498445998445958
2021-01-16,38.0,0.08385133385133359
2021-01-17,38.0,0.019263144263144127
2021-01-18,38.0,0.0
2021-01-19,38.0,0.058941357328453625
2021-01-20,38.0,0.07870892548311859
2021-01-21,38.0,0.06647673314339908
2021-01-22,38.0,0.08498445998445958
2021-01-23,38.0,0.08385133385133359
2021-01-24,38.0,-0.08174695674695975
2021-01-25,38.0,-0.303030303030305
2021-01-26,38.0,-0.24408894570185025
2021-01-27,37.0,0.4827493295235208
2021-01-28,36.0,1.1775878442545096
2021-01-29,38.0,-0.2180458430458443
2021-01-30,38.0,-0.21917896917897028
2021-01-31,38.0,-0.18275705775706141
2021-02-01,38.0,0.0
2021-02-02,38.0,0.058941357328453625
2021-02-03,38.0,0.07870892548311859
2021-02-04,38.0,0.06647673314339908
2021-02-05,38.0,0.08498445998445958
2021-02-06,38.0,0.08385133385133359
2021-02-07,38.0,0.019263144263144127
2021-02-08,38.0,0.0
2021-02-09,38.0,0.058941357328453625
2021-02-10,38.0,0.07870892548311859
2021-02-11,38.0,0.06647673314339908
2021-02-12,38.0,0.08498445998445958
2021-02-13,38.0,0.08385133385133359
2021-02-14,38.0,0.019263144263144127
2021-02-15,38.0,-0.20202020202020554
2021-02-16,38.0,-0.14307884469175303
2021-02-17,38.0,-0.12331127653708363
2021-02-18,36.0,1.2785979452646123
2021-02-19,38.0,-0.11703574203574263
2021-02-20,38.0,-0.11816886816887306
2021-02-21,38.0,-0.18275705775706141
2021-02-22,38.0,0.0
2021-02-23,38.0,0.058941357328453625
2021-02-24,38.0,0.07870892548311859
2021-02-25,38.0,0.06647673314339908
2021-02-26,38.0,0.08498445998445958
2021-02-27,38.0,0.08385133385133359
2021-02-28,38.0,0.019263144263144127
2021-03-01,38.0,0.0
2021-03-02,38.0,
2021-03-03,38.0,
2021-03-04,38.0,
